timeSec, trackE, trackF, trackG, P0_mode, P0_rg, P0_az, P0_el, P1_mode, P1_rg, P1_az, P1_el, P2_mode, P2_rg, P2_az, P2_el, P3_mode, P3_rg, P3_az, P3_el
40.64,3134597.799712109,-5453116.865600339,1112555.4144345196,0,NaN,-110.07889502953348,84.28701498246828,0,NaN,-90.83982181928245,23.506397330603384,0,NaN,-46.37513570879853,17.415365875958855,0,NaN,-2.466314110534551,24.52464535526315,
40.660000000000004,3134599.5006777896,-5453116.734231104,1112551.2936306046,0,NaN,-110.33166168704494,84.29022258533546,0,NaN,-90.85358856159425,23.50590944479412,0,NaN,-46.38101806607401,17.42983942391348,0,NaN,-2.4630733197443444,24.535453237243413,
40.68,3134601.217209359,-5453116.592513202,1112547.1796298227,0,NaN,-110.59146496053484,84.29246317956272,0,NaN,-90.86020717946394,23.503753153114232,0,NaN,-46.38305731941784,17.414400963330014,0,NaN,-2.4601008047958794,24.528682160985554,
40.7,3134602.949272672,-5453116.440449449,1112543.0725140073,0,NaN,-110.83927135550198,84.29036909007766,0,NaN,-90.86769988337542,23.513267753089092,0,NaN,-46.39223686785709,17.424838676527248,0,NaN,-2.450165984898449,24.540844184455075,
40.72,3134604.696833276,-5453116.2780428715,1112538.9723648555,0,NaN,-111.09647148111559,84.29283192124397,0,NaN,-90.88029275624989,23.513486812447855,0,NaN,-46.39557487785111,17.42563708544374,0,NaN,-2.4465824389128965,24.54830370935603,
40.74,3134606.4598564086,-5453116.1052967,1112534.8792639256,0,NaN,-111.34510388804227,84.28748479710619,0,NaN,-90.89665142050205,23.51223595416705,0,NaN,-46.39042505303165,17.425587183673276,0,NaN,-2.441460922134304,24.54300873793233,
40.76,3134608.2383070006,-5453115.922214371,1112530.793292636,0,NaN,-111.60484862410112,84.28928200986464,0,NaN,-90.89597374544334,23.507145035364292,0,NaN,-46.39668831747321,17.434778510084964,0,NaN,-2.448358579429679,24.555836610723276,
40.78,3134610.0321496762,-5453115.728799526,1112526.714532263,0,NaN,-111.86133992291266,84.30230322679225,0,NaN,-90.91495811766823,23.514099737376725,0,NaN,-46.399483375566625,17.43802199032904,0,NaN,-2.4437569519254776,24.56289873636033,
40.800000000000004,3134611.8413487524,-5453115.525056011,1112522.6430639396,0,NaN,-112.1153148742256,84.28798714004682,0,NaN,-90.92277515232453,23.516786152930464,0,NaN,-46.39949797983662,17.43317256163289,0,NaN,-2.4302853292157467,24.564185660811663,
40.82,3134613.6658682423,-5453115.31098788,1112518.5789686535,0,NaN,-112.37505957902778,84.28668842460138,0,NaN,-90.93588785077343,23.51522374433811,0,NaN,-46.403773446427984,17.44210473740088,0,NaN,-2.435742787325772,24.563574546405327,
40.84,3134615.5056718527,-5453115.086599392,1112514.5223272461,0,NaN,-112.61970231525298,84.2919468255713,0,NaN,-90.9365486608349,23.523525282280833,0,NaN,-46.403531634495664,17.44468223226901,0,NaN,-2.4354283102332452,24.56755301251397,
40.86,3134617.360722987,-5453114.851895008,1112510.4732204103,0,NaN,-112.88614096201779,84.28926333507007,0,NaN,-90.95495981256232,23.523741863032317,0,NaN,-46.41976567081961,17.4392766019678,0,NaN,-2.4247172103552783,24.57288132181688,
40.88,3134619.2309847455,-5453114.606879399,1112506.431728689,0,NaN,-113.13742398715077,84.28421052113,0,NaN,-90.96747695698497,23.523775116126565,0,NaN,-46.406473749465995,17.440663697643277,0,NaN,-2.408767030032757,24.5829577244972,
40.9,3134621.116419926,-5453114.351557438,1112502.397932474,0,NaN,-113.38760334775837,84.29244413109333,0,NaN,-90.97385964476456,23.526898488044992,0,NaN,-46.41873725200722,17.447457530199596,0,NaN,-2.4192232879278475,24.583586244194173,
40.92,3134623.0169910234,-5453114.085934204,1112498.3719120037,0,NaN,-113.64871432258629,84.29170274341166,0,NaN,-90.98780558355298,23.52306150079815,0,NaN,-46.42722430582859,17.44293793452808,0,NaN,-2.406967022417157,24.58260341863903,
40.94,3134624.9326602337,-5453113.81001498,1112494.3537473623,0,NaN,-113.91230104174055,84.28746918756046,0,NaN,-91.00251566434915,23.522464372914133,0,NaN,-46.43041816970564,17.453149580114832,0,NaN,-2.4027671861937216,24.59615405904686,
40.96,3134626.86338945,-5453113.523805254,1112490.343518477,0,NaN,-114.15737643074128,84.29831859492347,0,NaN,-91.00742226757839,23.53169551199008,0,NaN,-46.43210558880253,17.444939820896856,0,NaN,-2.4032995168333704,24.59102653719016,
40.980000000000004,3134628.809140268,-5453113.227310721,1112486.3413051176,0,NaN,-114.41907683689999,84.29460148392899,0,NaN,-91.02743399756726,23.533678239945235,0,NaN,-46.43622287856913,17.452873369656434,0,NaN,-2.3957298208002964,24.598710395055328,
41.0,3134630.7698739828,-5453112.920537277,1112482.3471868944,0,NaN,-114.66735117418314,84.29034301453048,0,NaN,-91.02790301659935,23.53778810213138,0,NaN,-46.437700864920124,17.454001591692847,0,NaN,-2.3932618656351856,24.600557285485955,
41.02,3134632.7455515927,-5453112.603491025,1112478.3612432568,0,NaN,-114.93167955509222,84.28636938924893,0,NaN,-91.04340501930469,23.540525215374704,0,NaN,-46.437754507708014,17.454098508926,0,NaN,-2.3871500776248977,24.60706267172092,
41.04,3134634.736133799,-5453112.2761782715,1112474.3835534914,0,NaN,-115.17757552072536,84.29294556372746,0,NaN,-91.04655845627777,23.530401631959887,0,NaN,-46.44513773146303,17.460530641092863,0,NaN,-2.3838098793597196,24.61432180033625,
41.06,3134636.741581005,-5453111.938605526,1112470.4141967208,0,NaN,-115.43433551982204,84.29261978770221,0,NaN,-91.05634053633173,23.533968545009955,0,NaN,-46.43899079413433,17.459995310905153,0,NaN,-2.3755635038586265,24.61555600565714,
41.08,3134638.7618533196,-5453111.590779506,1112466.4532519015,0,NaN,-115.691002011913,84.29329196471458,0,NaN,-91.07433087133225,23.533783492231198,0,NaN,-46.44835126073759,17.463313118095968,0,NaN,-2.364305624268872,24.62285351545558,
41.1,3134640.796910556,-5453111.232707128,1112462.500797823,0,NaN,-115.94113354200194,84.288997721275,0,NaN,-91.08167507949707,23.54593015162558,0,NaN,-46.45369712977451,17.463889718389677,0,NaN,-2.3742880094379437,24.626718973484156,
41.12,3134642.846712235,-5453110.864395516,1112458.5569131058,0,NaN,-116.20760686652126,84.28716735938247,0,NaN,-91.08979967104476,23.543407102321538,0,NaN,-46.45724337832456,17.469832069321825,0,NaN,-2.367538471367614,24.624473262528472,
41.14,3134644.911217581,-5453110.485851996,1112454.6216762,0,NaN,-116.45758755907917,84.29380441354948,0,NaN,-91.0993017372818,23.546210893629038,0,NaN,-46.459002325639126,17.470400380461836,0,NaN,-2.365789390041839,24.631421345062936,
41.160000000000004,3134646.990385529,-5453110.097084097,1112450.6951653836,0,NaN,-116.71768326659071,84.28601244717154,0,NaN,-91.11350016269728,23.54403326914756,0,NaN,-46.45355683988481,17.473287601130703,0,NaN,-2.354946891534895,24.63551867158193,
41.18,3134649.084174721,-5453109.698099553,1112446.7774587611,0,NaN,-116.97359565908147,84.29147151929656,0,NaN,-91.11649682441228,23.54605666729541,0,NaN,-46.46353057512303,17.473880826066342,0,NaN,-2.3499110790234656,24.644862795395035,
41.2,3134651.192543508,-5453109.2889062995,1112442.8686342617,0,NaN,-117.22704225592567,84.29084357225325,0,NaN,-91.12966144751744,23.545432432601988,0,NaN,-46.462048412661304,17.471285019989082,0,NaN,-2.35035965027405,24.642039215114753,
41.22,3134653.315449951,-5453108.869512477,1112438.968769638,0,NaN,-117.48464346599084,84.28966480028862,0,NaN,-91.13810792065011,23.55300070481151,0,NaN,-46.47211211583954,17.48229435862959,0,NaN,-2.3374332933420083,24.651136860227847,
41.24,3134655.4528518226,-5453108.439926428,1112435.0779424647,0,NaN,-117.74008300688165,84.29900258705968,0,NaN,-91.14608467263074,23.558565825857354,0,NaN,-46.470663338050926,17.48134876143692,0,NaN,-2.33692406905607,24.657067113206068,
41.26,3134657.6047066064,-5453108.000156697,1112431.196230136,0,NaN,-117.99143843742388,84.29276063205442,0,NaN,-91.16205965794973,23.550717478395015,0,NaN,-46.47535523667027,17.490627607403646,0,NaN,-2.3315257918548182,24.656709119037405,
41.28,3134659.770971498,-5453107.550212031,1112427.3237098658,0,NaN,-118.25152338105477,84.28721173032362,0,NaN,-91.16848910257778,23.557083715222294,0,NaN,-46.47469340651695,17.47748150275961,0,NaN,-2.3342082203079384,24.662475227225865,
41.300000000000004,3134661.951603408,-5453107.090101383,1112423.4604586842,0,NaN,-118.506175822569,84.29021945048271,0,NaN,-91.17532101808781,23.56891138939755,0,NaN,-46.478488535206296,17.49070770079436,0,NaN,-2.3263056671298177,24.663935475132714,
41.32,3134664.1465589595,-5453106.6198339015,1112419.6065534377,0,NaN,-118.75710372392,84.28662483786347,0,NaN,-91.19245060748506,23.563613211731788,0,NaN,-46.476923716162716,17.490428083389602,0,NaN,-2.3204043415216757,24.664567442886128,
41.34,3134666.3557944912,-5453106.139418944,1112415.762070786,0,NaN,-119.01660475676627,84.29484261692893,0,NaN,-91.1952440235476,23.561478180378266,0,NaN,-46.49017122664707,17.49067678033011,0,NaN,-2.313033423118238,24.668169034220433,
41.36,3134668.5792660587,-5453105.648866065,1112411.9270872022,0,NaN,-119.27035960064981,84.29104200211088,0,NaN,-91.2095632623909,23.567711800412457,0,NaN,-46.482143704600695,17.496643423190438,0,NaN,-2.2961208142681633,24.67396616931494,
41.38,3134670.8169294335,-5453105.148185022,1112408.10167897,0,NaN,-119.52908298743222,84.29200929339449,0,NaN,-91.21119244865791,23.56350154506434,0,NaN,-46.49228583383582,17.498813906683402,0,NaN,-2.2957577945048335,24.67932036079941,
41.4,3134673.068740105,-5453104.637385776,1112404.2859221827,0,NaN,-119.79215126782455,84.29191391494837,0,NaN,-91.23017222103445,23.567895048223512,0,NaN,-46.495738429454505,17.496818242686384,0,NaN,-2.2963016690289306,24.68560508910826,
41.42,3134675.33465328,-5453104.116478487,1112400.4798927421,0,NaN,-120.03351385411321,84.2964615068164,0,NaN,-91.23486002374064,23.56755157559483,0,NaN,-46.49219673107545,17.498163801589463,0,NaN,-2.2901757904739917,24.68616830679005,
41.44,3134677.6146238875,-5453103.585473516,1112396.6836663557,0,NaN,-120.29072594084786,84.28849886103622,0,NaN,-91.24978555669452,23.57558153437368,0,NaN,-46.49121013970745,17.5013302976021,0,NaN,-2.284759961085916,24.694148933925216,
41.46,3134679.908606575,-5453103.044381426,1112392.8973185364,0,NaN,-120.5513941758561,84.2901066907242,0,NaN,-91.26013512113278,23.572746188085706,0,NaN,-46.49959708813257,17.509297207073157,0,NaN,-2.278262386384955,24.692390062956083,
41.480000000000004,3134682.2165557104,-5453102.493212979,1112389.1209246009,0,NaN,-120.80795982024127,84.28851002252112,0,NaN,-91.27500299395464,23.575661045368683,0,NaN,-46.50271574616986,17.504564817592794,0,NaN,-2.2718157625605917,24.696239945708594,
41.5,3134684.5384253864,-5453101.931979141,1112385.3545596672,0,NaN,-121.05519201378593,84.29176886208155,0,NaN,-91.27750017238188,23.583488982284905,0,NaN,-46.49367679122389,17.507257686256686,0,NaN,-2.2673418151755875,24.7089030255938,
41.52,3134686.8741694167,-5453101.360691074,1112381.5982986544,0,NaN,-121.320325016426,84.28909580704757,0,NaN,-91.28224268255902,23.578185540627995,0,NaN,-46.499913634333296,17.51237065342766,0,NaN,-2.2611731685199477,24.69897641570741,
41.54,3134689.22374134,-5453100.779360143,1112377.8522162803,0,NaN,-121.57080410443851,84.29060930605941,0,NaN,-91.29846556603982,23.57959462239437,0,NaN,-46.505207447140734,17.512331985687815,0,NaN,-2.2544003251765865,24.708782524563922,
41.56,3134691.5870944196,-5453100.187997909,1112374.1163870606,0,NaN,-121.83334488313092,84.28693614540714,0,NaN,-91.30493046559137,23.588145028933216,0,NaN,-46.50477660320992,17.51910110218692,0,NaN,-2.2484449774090187,24.712645362085656,
41.58,3134693.964181644,-5453099.586616139,1112370.3908853065,0,NaN,-122.08915054182715,84.28001285712351,0,NaN,-91.30931807634089,23.595967854989098,0,NaN,-46.51381041925938,17.517997625770935,0,NaN,-2.246152251255169,24.71483511672475,
41.6,3134696.35495573,-5453098.9752267925,1112366.6757851243,0,NaN,-122.33869895253906,84.28599503313883,0,NaN,-91.33055094596301,23.591261797970756,0,NaN,-46.51326858328637,17.52344626700059,0,NaN,-2.240505286610479,24.721414359125504,
41.62,3134698.7593691214,-5453098.353842032,1112362.9711604132,0,NaN,-122.59044146532517,84.28063874322805,0,NaN,-91.33646430713901,23.596886366854054,0,NaN,-46.51036721164435,17.523725961277425,0,NaN,-2.225980189052672,24.72346997094254,
41.64,3134701.17737399,-5453097.722474217,1112359.2770848637,0,NaN,-122.84825964028784,84.28884300949595,0,NaN,-91.34533080437055,23.59521260535787,0,NaN,-46.51740980716179,17.520651787575094,0,NaN,-2.226866981159299,24.72797490666315,
41.660000000000004,3134703.6089222385,-5453097.081135909,1112355.593631957,0,NaN,-123.09673838132915,84.2882004654671,0,NaN,-91.35997489524871,23.591127215247624,0,NaN,-46.51492890684013,17.52862905821614,0,NaN,-2.214720045079397,24.732249705777356,
41.68,3134706.053965499,-5453096.4298398625,1112351.9208749626,0,NaN,-123.36972698454207,84.28456181788339,0,NaN,-91.37203386480587,23.600248982045024,0,NaN,-46.517426490508534,17.53278663869031,0,NaN,-2.2082239205467813,24.738219399846464,
41.7,3134708.5124551365,-5453095.768599033,1112348.2588869375,0,NaN,-123.61760535993434,84.28530699962388,0,NaN,-91.37707623564442,23.603614684625498,0,NaN,-46.51528559918715,17.537007587267336,0,NaN,-2.209902468524154,24.744916221401674,
41.72,3134710.9843422472,-5453095.097426575,1112344.6077407245,0,NaN,-123.87469649629625,84.28639840541251,0,NaN,-91.38775427572737,23.602627238072493,0,NaN,-46.52288600446258,17.537932782698196,0,NaN,-2.2059602431173975,24.74864792465445,
41.74,3134713.4695776617,-5453094.416335838,1112340.9675089503,0,NaN,-124.1226794954712,84.29169617464936,0,NaN,-91.39437996479525,23.60687632838079,0,NaN,-46.527145569776486,17.539273940162182,0,NaN,-2.1939727089133143,24.75682039640532,
41.76,3134715.968111945,-5453093.725340371,1112337.3382640248,0,NaN,-124.38164448436505,84.28514104839434,0,NaN,-91.40423992577837,23.60672823213706,0,NaN,-46.5269744315676,17.54005966656756,0,NaN,-2.1902420113031162,24.750451236952696,
41.78,3134718.4798953966,-5453093.0244539175,1112333.7200781398,0,NaN,-124.64392920651095,84.28182600555407,0,NaN,-91.41111054168674,23.609140196232403,0,NaN,-46.52891785591521,17.541181488090785,0,NaN,-2.180701129928009,24.75546773564165,
41.800000000000004,3134721.0048780534,-5453092.313690421,1112330.1130232664,0,NaN,-124.90121304188895,84.28975995615178,0,NaN,-91.41940553088801,23.615988693511486,0,NaN,-46.52745088664216,17.54898472414007,0,NaN,-2.178340037213027,24.763524662817158,
41.82,3134723.54300969,-5453091.5930640185,1112326.5171711545,0,NaN,-125.14910872697644,84.29243246925179,0,NaN,-91.4339598067199,23.62163647506781,0,NaN,-46.526317977718,17.545969125117722,0,NaN,-2.1631401920475124,24.763569240188342,
41.84,3134726.094239819,-5453090.8625890445,1112322.9325933314,0,NaN,-125.40442826692126,84.29156884210323,0,NaN,-91.43854152562449,23.62192116327795,0,NaN,-46.53482435689361,17.5526786266369,0,NaN,-2.1654126055293776,24.771349049080268,
41.86,3134728.658517692,-5453090.12228003,1112319.3593610998,0,NaN,-125.66334224764132,84.29086600487311,0,NaN,-91.44178674227925,23.626886832969923,0,NaN,-46.52838725010224,17.55741056253375,0,NaN,-2.1552007544916796,24.77335082316033,
41.88,3134731.2357923016,-5453089.3721517,1112315.7975455371,0,NaN,-125.91933722579591,84.29691753401809,0,NaN,-91.45528413946421,23.620089785745602,0,NaN,-46.53579969333582,17.550405233765378,0,NaN,-2.1449986639319674,24.777264888544,
41.9,3134733.8260123814,-5453088.612218976,1112312.2472174934,0,NaN,-126.1762957617012,84.29239902429443,0,NaN,-91.46562254150523,23.625039872026168,0,NaN,-46.534718880751264,17.560385885558205,0,NaN,-2.144087701740407,24.780661804479827,
41.92,3134736.429126409,-5453087.842496975,1112308.70844759,0,NaN,-126.42875416014805,84.29163817876736,0,NaN,-91.4804877142977,23.62490597714481,0,NaN,-46.5335676331993,17.55686294911876,0,NaN,-2.139978377846523,24.783147347944553,
41.94,3134739.045082603,-5453087.063001007,1112305.1813062187,0,NaN,-126.67675722282146,84.2830342189746,0,NaN,-91.4884338850195,23.62749052076761,0,NaN,-46.53930435878291,17.56122917472443,0,NaN,-2.1254022526799776,24.788753131964743,
41.96,3134741.673828929,-5453086.273746578,1112301.66586354,0,NaN,-126.93449405169586,84.28699855630082,0,NaN,-91.49397008123697,23.62201955581958,0,NaN,-46.53924604977157,17.56735530969829,0,NaN,-2.12524560221234,24.79267324204108,
41.980000000000004,3134744.3153130966,-5453085.474749387,1112298.1621894815,0,NaN,-127.19041981618557,84.27831731112728,0,NaN,-91.49708706968552,23.633176421393998,0,NaN,-46.5502913461572,17.569285995929167,0,NaN,-2.1132606913390495,24.789306981631896,
42.0,3134746.9694825625,-5453084.6660253275,1112294.670353737,0,NaN,-127.44497675151764,84.29302638652054,0,NaN,-91.50937448037365,23.63409345490312,0,NaN,-46.54807129367012,17.574853294351254,0,NaN,-2.1158718411755606,24.799000220559343,
42.02,3134749.6362845316,-5453083.8475904865,1112291.190425764,0,NaN,-127.70346658702549,84.28843063514418,0,NaN,-91.52383646098,23.638241072882398,0,NaN,-46.54877017794789,17.568112407006762,0,NaN,-2.1041804825657673,24.80615918326365,
42.04,3134752.3156659566,-5453083.019461144,1112287.7224747841,0,NaN,-127.96223625093003,84.2904702634056,0,NaN,-91.53160117815658,23.642624820138582,0,NaN,-46.5463314275501,17.5672895237764,0,NaN,-2.088563596538009,24.8039867445296,
42.06,3134755.0075735403,-5453082.1816537725,1112284.2665697804,0,NaN,-128.22308493624433,84.28966980892109,0,NaN,-91.53940542126817,23.643756089380652,0,NaN,-46.54827403800204,17.572075395630577,0,NaN,-2.0882315427245635,24.811114519474142,
42.08,3134757.711953737,-5453081.334185037,1112280.822779496,0,NaN,-128.47592474352976,84.29055478085668,0,NaN,-91.54201834239987,23.65129210088311,0,NaN,-46.550634052855784,17.572841800845225,0,NaN,-2.0781165894663056,24.816973472091053,
42.1,3134760.4287527516,-5453080.477071796,1112277.3911724335,0,NaN,-128.72107075046847,84.28462729258057,0,NaN,-91.55244824071544,23.64679662218774,0,NaN,-46.55045082989562,17.58092584254937,0,NaN,-2.0733261714851325,24.820118443825,
42.12,3134763.1579165435,-5453079.610331098,1112273.9718168527,0,NaN,-128.97599346822395,84.28360855492527,0,NaN,-91.56951149032031,23.653319336851165,0,NaN,-46.55247301756165,17.591973009184116,0,NaN,-2.0670264800266436,24.82548261016986,
42.14,3134765.8993908246,-5453078.7339801835,1112270.56478077,0,NaN,-129.23427369225539,84.29817010547767,0,NaN,-91.58014582016845,23.65624776384993,0,NaN,-46.55332387575296,17.579238872046847,0,NaN,-2.058664708942901,24.820690896167978,
42.160000000000004,3134768.653121063,-5453077.848036486,1112267.170131957,0,NaN,-129.49510641793876,84.29804644856297,0,NaN,-91.59057119058437,23.651750638327623,0,NaN,-46.55559137537318,17.589803972079064,0,NaN,-2.055644033924384,24.829013795441124,
42.18,3134771.419052483,-5453076.952517627,1112263.7879379382,0,NaN,-129.74599194222336,84.28218342524589,0,NaN,-91.5976732008919,23.656290371599013,0,NaN,-46.54933977682239,17.590045112040947,0,NaN,-2.0465454938859162,24.83300434134051,
42.2,3134774.1971300654,-5453076.04744142,1112260.418265991,0,NaN,-129.99923358570712,84.28383736529261,0,NaN,-91.59980694459539,23.665272727895726,0,NaN,-46.55956688345704,17.588886921858634,0,NaN,-2.0468468682142893,24.83171554913752,
42.22,3134776.98729855,-5453075.132825868,1112257.0611831432,0,NaN,-130.25608023103447,84.29637413047112,0,NaN,-91.61101388040771,23.666546296604203,0,NaN,-46.556270566965075,17.599291732892357,0,NaN,-2.0344304506893485,24.843706053439984,
42.24,3134779.7895024363,-5453074.208689165,1112253.7167561725,0,NaN,-130.5125464730306,84.28824405862746,0,NaN,-91.61812670084139,23.66784089465514,0,NaN,-46.554811602924694,17.59744061636691,0,NaN,-2.0202621071205717,24.848663340580163,
42.26,3134782.603685984,-5453073.275049694,1112250.385051605,0,NaN,-130.77197397302723,84.29199408545452,0,NaN,-91.6345711626351,23.67362901434142,0,NaN,-46.55991651629656,17.60331536595801,0,NaN,-2.0134932559506424,24.847412736271277,
42.28,3134785.4297932144,-5453072.331926025,1112247.0661357134,0,NaN,-131.03182704851397,84.29290580444412,0,NaN,-91.63842639913898,23.672028029910226,0,NaN,-46.56176458368979,17.598688113198566,0,NaN,-2.00771079590937,24.845954559439196,
42.300000000000004,3134788.2677679113,-5453071.379336919,1112243.760074516,0,NaN,-131.2717421848895,84.2883031484996,0,NaN,-91.64623215255693,23.66706340254667,0,NaN,-46.56436151246546,17.605535986586382,0,NaN,-2.0003442692062157,24.8531748378727,
42.32,3134791.117553624,-5453070.417301324,1112240.466933776,0,NaN,-131.54076143357494,84.28779655424815,0,NaN,-91.65646508531368,23.676126383862197,0,NaN,-46.55823550374528,17.607973120941416,0,NaN,-1.9946285572449263,24.86215637103884,
42.34,3134793.979093665,-5453069.445838378,1112237.1867789985,0,NaN,-131.78737953343057,84.29381492590232,0,NaN,-91.66883327502535,23.679953812073997,0,NaN,-46.56411715664172,17.612236329920357,0,NaN,-1.9854251211216,24.855037299393835,
42.36,3134796.852331114,-5453068.464967403,1112233.9196754314,0,NaN,-132.04741025277352,84.28554877785665,0,NaN,-91.67252354546714,23.686267091889576,0,NaN,-46.557627955425744,17.603585330558552,0,NaN,-1.9786984176970446,24.869662655654285,
42.38,3134799.737208818,-5453067.474707911,1112230.6656880623,0,NaN,-132.2949613133703,84.28997112682748,0,NaN,-91.67387038853622,23.680981123910428,0,NaN,-46.56331662861434,17.61270078493039,0,NaN,-1.9709721801359903,24.865991970632813,
42.4,3134802.6336693917,-5453066.475079599,1112227.424881618,0,NaN,-132.56142858800524,84.2897446267939,0,NaN,-91.68645103176539,23.687384541852044,0,NaN,-46.56142474480848,17.614827804046623,0,NaN,-1.962930967556069,24.8725385266645,
42.42,3134805.541655221,-5453065.466102352,1112224.1973205635,0,NaN,-132.81766267836298,84.28842584821388,0,NaN,-91.6947781195324,23.69197233033152,0,NaN,-46.56340780912903,17.62020827561746,0,NaN,-1.9550408174564327,24.881601053806232,
42.44,3134808.4611084606,-5453064.44779624,1112220.9830690997,0,NaN,-133.07678833143424,84.28792209603718,0,NaN,-91.70848547455991,23.696450971573476,0,NaN,-46.569212401910946,17.620094638219232,0,NaN,-1.9390145480360088,24.881451302050646,
42.46,3134811.391971038,-5453063.420181518,1112217.7821911636,0,NaN,-133.32887751295303,84.28603862423756,0,NaN,-91.71983997216326,23.695451218008248,0,NaN,-46.57023311316007,17.621462996469152,0,NaN,-1.9406566779363876,24.87402639693358,
42.480000000000004,3134814.334184654,-5453062.383278629,1112214.594750425,0,NaN,-133.57549559515382,84.28695496036823,0,NaN,-91.72459674049064,23.692700123572436,0,NaN,-46.56480323312071,17.62735600061472,0,NaN,-1.937211168242552,24.881295782720283,
42.5,3134817.287690784,-5453061.337108197,1112211.4208102878,0,NaN,-133.8389595987053,84.28541770279084,0,NaN,-91.73147529537097,23.699986908019554,0,NaN,-46.56236924684694,17.63378879251283,0,NaN,-1.924647206514436,24.88839978563412,
42.52,3134820.252430677,-5453060.281691031,1112208.2604338862,0,NaN,-134.0938354301443,84.2911444263804,0,NaN,-91.73962172738874,23.707204289784787,0,NaN,-46.56565979071261,17.628011008296802,0,NaN,-1.9098275987937319,24.892594909173756,
42.54,3134823.22834536,-5453059.217048126,1112205.1136840852,0,NaN,-134.34196744008827,84.28761088313465,0,NaN,-91.74603586445869,23.70238701033345,0,NaN,-46.572324493619284,17.636616537167924,0,NaN,-1.9179679378796166,24.89534278081261,
42.56,3134826.215375638,-5453058.14320066,1112201.9806234785,0,NaN,-134.61081396156743,84.28355177409458,0,NaN,-91.75834560513476,23.711181693578382,0,NaN,-46.56413160856158,17.6396994913918,0,NaN,-1.8974145093976835,24.897966022066186,
42.58,3134829.213462094,-5453057.060169993,1112198.8613143875,0,NaN,-134.86788399430145,84.29119367766472,0,NaN,-91.77020794578468,23.713315691247587,0,NaN,-46.5654832828677,17.63485389319238,0,NaN,-1.9001031854717443,24.90668699706671,
42.6,3134832.222545091,-5453055.967977667,1112195.7558188606,0,NaN,-135.11042344442112,84.2851407269463,0,NaN,-91.77622522228462,23.714770903324766,0,NaN,-46.571896378511916,17.63678753349211,0,NaN,-1.8756230208021618,24.902655389128686,
42.62,3134835.242564774,-5453054.86664541,1112192.6641986703,0,NaN,-135.36863095790113,84.29621682141835,0,NaN,-91.78078577763272,23.718973213450184,0,NaN,-46.568024880532874,17.64265760509411,0,NaN,-1.87214669608871,24.909060522882125,
42.64,3134838.27346107,-5453053.756195127,1112189.5865153142,0,NaN,-135.63485823996277,84.29359177711432,0,NaN,-91.78325825080898,23.71766387374861,0,NaN,-46.57265719770924,17.636847397808097,0,NaN,-1.871207061876552,24.912920111487654,
42.660000000000004,3134841.3151736893,-5453052.636648907,1112186.5228300123,0,NaN,-135.88379888907525,84.29162766635068,0,NaN,-91.80466087481607,23.720693629074862,0,NaN,-46.56612630805065,17.652748778818594,0,NaN,-1.863021651889416,24.914887339706794,
42.68,3134844.367642128,-5453051.50802902,1112183.4732037059,0,NaN,-136.13747754347966,84.29879131329011,0,NaN,-91.803951595468,23.728770715590603,0,NaN,-46.57180912429083,17.653769902900603,0,NaN,-1.8535482125231661,24.919224122535883,
42.7,3134847.4308056673,-5453050.370357917,1112180.4376970567,0,NaN,-136.3919682469842,84.29269724419588,0,NaN,-91.81578298800777,23.727491757477008,0,NaN,-46.56792148294698,17.65575203857345,0,NaN,-1.8392952907234905,24.921249184738098,
42.72,3134850.5046033766,-5453049.2236582255,1112177.416370446,0,NaN,-136.64591057896405,84.28882295823149,0,NaN,-91.82248011263424,23.733120100707442,0,NaN,-46.567102106491376,17.650300894041273,0,NaN,-1.8344957519193006,24.925969394266744,
42.74,3134853.588974113,-5453048.067952758,1112174.4092839728,0,NaN,-136.9034777780664,84.29067029890523,0,NaN,-91.82855182922926,23.732004092075005,0,NaN,-46.569877848011686,17.647886929250635,0,NaN,-1.827821472861153,24.934267906431092,
42.76,3134856.6838565236,-5453046.9032645,1112171.4164974524,0,NaN,-137.1605803175006,84.2911645918219,0,NaN,-91.8371538804314,23.738645858174934,0,NaN,-46.57044411084663,17.661001863765552,0,NaN,-1.8190512332068431,24.9260340364229,
42.78,3134859.789189046,-5453045.729616622,1112168.4380704162,0,NaN,-137.4195487366256,84.29334548509566,0,NaN,-91.84081135638158,23.738718275469793,0,NaN,-46.55949978206192,17.659140457654214,0,NaN,-1.807776929646705,24.93656300737416,
42.800000000000004,3134862.9049099106,-5453044.547032469,1112165.4740621098,0,NaN,-137.67430380915408,84.28180281203693,0,NaN,-91.84866736985582,23.7412044208647,0,NaN,-46.56954250387763,17.668332154733854,0,NaN,-1.8085829557741873,24.936597568695493,
42.82,3134866.030957141,-5453043.355535563,1112162.5245314918,0,NaN,-137.9230946624791,84.28226592318238,0,NaN,-91.85738458511354,23.75195660146107,0,NaN,-46.57476689178104,17.657512633071,0,NaN,-1.7947434812099994,24.939518174650598,
42.84,3134869.1672685547,-5453042.155149606,1112159.5895372333,0,NaN,-138.18597920709797,84.28304273571857,0,NaN,-91.86833572862452,23.75335803840194,0,NaN,-46.56880450730449,17.66562379052761,0,NaN,-1.788449360490021,24.944503582793114,
